
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    172.16.61.108:53868    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53869    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53870    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53871    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53874    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53875    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53877    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53881    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53885    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53886    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53887    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53889    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53891    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53894    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53895    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53896    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53897    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53898    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53899    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53902    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53904    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53905    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53907    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53908    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53911    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53912    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53913    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53914    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53915    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53916    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53918    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53921    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53924    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53927    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53931    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53932    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53933    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53935    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53937    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53938    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53939    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53940    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53941    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53943    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53944    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53946    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53947    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53951    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53952    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53953    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53954    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53955    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53957    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53960    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53962    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53963    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53965    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53967    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53968    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53969    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53973    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53974    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53975    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53979    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53980    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53983    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53984    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53985    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53987    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53988    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53993    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53995    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53998    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:53999    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54000    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54002    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54005    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54006    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54010    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54011    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54013    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54015    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54016    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54019    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54021    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54022    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54023    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54025    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54027    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54028    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54029    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54030    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54031    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54032    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54033    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54034    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54035    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54039    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54040    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54041    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54043    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54044    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54045    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54046    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54047    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54048    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54049    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54051    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54054    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54055    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54056    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54057    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54058    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54059    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54060    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54062    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54063    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54064    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54065    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54066    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54069    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54070    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54073    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54075    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54077    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54080    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54084    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54086    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54087    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54088    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54090    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54091    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54096    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54097    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54100    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54101    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54102    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54103    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54104    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54105    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54107    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54109    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54111    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54114    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54116    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54118    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54119    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54122    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54123    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54124    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54125    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54126    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54127    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54128    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54129    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54130    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54131    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54133    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54134    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54135    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54139    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54140    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54141    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54142    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54148    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54149    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54150    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54154    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54155    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54156    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54158    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54160    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54161    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54162    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54166    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54170    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54172    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54174    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54175    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54176    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54180    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54181    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54186    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54187    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54189    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54190    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54191    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54193    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54194    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54195    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54196    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54197    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54198    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54202    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54203    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54204    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54207    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54210    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54212    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54213    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54216    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54219    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54220    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54221    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54224    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54225    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54226    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54227    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54231    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54232    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54239    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54240    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54241    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54243    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54246    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:54248    KBOX:https             CLOSE_WAIT      3212
